label,youtube_id,time_start,time_end,split
doing laundry,qmXrz1eQkAQ,36,46,train
making bed,qo3vh3eDxgY,50,60,train
cooking chicken,qoOntNwuUo8,109,119,train
mopping floor,qodwUpd5QGI,35,45,train
washing dishes,qqVZR8hiAzU,86,96,train
cooking chicken,qrWFJ9oh1Dk,598,608,train
sweeping floor,qrZFztT8uis,22,32,train
sweeping floor,qrughqoeyAU,2,12,train
cleaning toilet,qsw186Pz_lc,42,52,train
mopping floor,qt-tUpKtFq4,2,12,train
washing hands,qt9V7P5Pd0w,16,26,train
mopping floor,qtRKoN5_dLM,39,49,train
folding clothes,qv72AaMdrmY,21,31,train
folding clothes,qxaMQg7QAPs,44,54,train
baking cookies,qyTDZajMSqQ,69,79,train
mopping floor,r-nPLO3vHfU,0,10,train
baking cookies,r0lUmnNVugc,105,115,train
folding clothes,r16c4P_bA0c,9,19,train
washing dishes,r3hI1fuwWKM,21,31,train
sweeping floor,r3z7XjwrTuU,45,55,train
washing hands,r4QO0pL9Nrs,3,13,train
washing dishes,r5GblF1kzuc,76,86,train
mopping floor,r5IBilgXnUo,101,111,train
doing laundry,r6xL6sgBkUk,11,21,train
washing dishes,r77cmAALAF0,11,21,train
baking cookies,r9YmcA13hFE,154,164,train
washing hands,rCa09S66_pk,20,30,train
cooking chicken,rD8-NARaKIk,65,75,train
cleaning toilet,rDH2aukRdls,672,682,train
making bed,rDrJvoqEIsk,1,11,train
cooking chicken,rE1vTG1RKlA,126,136,train
washing hands,rFTVKkMqpIQ,50,60,train
cleaning toilet,rGbeqooPpS8,1,11,train
cooking chicken,rHLwqiMuhwY,101,111,train
sweeping floor,rJQgHUqWbSw,3,13,train
cleaning toilet,rKxV5nrW2YE,14,24,train
washing dishes,rLqyFZBYlD4,355,365,train
cooking chicken,rMhCtggH5HU,250,260,train
making bed,rMzwIFaAwCs,91,101,train
mopping floor,rNARLFXnU14,46,56,train
washing dishes,rNWEnpkjUjU,2,12,train
making bed,rRRoilNX-tQ,70,80,train
baking cookies,rRahjXeAyvs,156,166,train
cooking chicken,rTLPRaeh0Hg,4,14,train
washing dishes,rUANGr4sQlY,48,58,train
washing hands,rUK2niSRYmU,44,54,train
sweeping floor,rVFGbw_jGEc,13,23,train
mopping floor,rWHm1-o_zL0,100,110,train
cooking chicken,rWXpS8QSwWc,20,30,train
baking cookies,rXMkcB3mPv8,17,27,train
cooking chicken,rYy79y1IIPg,166,176,train
cooking chicken,rZltyNW_eUA,15,25,train
making bed,raGVUF4HILU,5,15,train
folding clothes,raS2lkP3nLQ,1,11,train
washing dishes,rbgVfqyXDG8,0,10,train
baking cookies,rcFRF6BQfkY,379,389,train
baking cookies,ressJfi_fAM,202,212,train
washing dishes,rey0HFtoeUQ,0,10,train
making bed,rf5qELHsUoU,293,303,train
mopping floor,rfrySD7vitg,67,77,train
cooking chicken,rg6SDlLnCZE,300,310,train
folding clothes,rhcP-NBsW4s,851,861,train
washing hands,riEvdIyYahk,50,60,train
cooking chicken,rliwnJrXI1Q,286,296,train
folding clothes,rn9yqdq3aHo,133,143,train
sweeping floor,rnUaiRQQERY,3,13,train
folding clothes,rnd2quZhz5c,1,11,train
cleaning toilet,roE67_TpvdM,19,29,train
folding clothes,roH2eDpIYWA,83,93,train
baking cookies,roTIeCtx94Q,75,85,train
cleaning toilet,rokovr2P3Jc,6,16,train
folding clothes,rsPfGMhuZlA,6,16,train
cooking chicken,rsbiVSVKp_U,101,111,train
washing hands,ruo3sSLAFaY,3,13,train
mopping floor,rwZhZ6uwih0,36,46,train
cooking chicken,rx0GJmePUK4,71,81,train
washing dishes,rx14ohnYGYM,63,73,train
cooking chicken,rxXjX_SRNsY,11,21,train
washing dishes,rxqsUuhtlvE,18,28,train
washing dishes,rzmOI7fTALY,120,130,train
washing dishes,s0IV7K7QT2Y,14,24,train
cooking chicken,s0jPg5JHPU4,139,149,train
cooking chicken,s1spJQTVtyw,88,98,train
baking cookies,s4A52ZqG0_0,4,14,train
baking cookies,s71wdhTse5M,106,116,train
cooking chicken,s7JvcNaUwv0,36,46,train
folding clothes,s8Gd8_WLdW0,138,148,train
making bed,s9HxGX8cw6I,308,318,train
cooking chicken,sA4SGe812gg,30,40,train
washing hands,sC25sXB2DC4,6,16,train
washing dishes,sDGmPU9GgPU,93,103,train
washing dishes,sDIA1DYL5s0,0,10,train
sweeping floor,sDbtR4-xAXU,131,141,train
washing dishes,sDgBQ6Octn8,233,243,train
cooking chicken,sDgarLwZ-NE,95,105,train
cleaning toilet,sF3H4C1vhWE,175,185,train
cleaning toilet,sGmD1FyUOAw,0,10,train
washing dishes,sI16kZBBO3M,22,32,train
baking cookies,sICokbI2xVk,154,164,train
cleaning toilet,sJMZz_GhjrI,23,33,train
cooking chicken,sMYgiWy_2gw,1,11,train
washing dishes,sMrYQuk6V7Y,8,18,train
baking cookies,sMtNPtNneAw,36,46,train
sweeping floor,sNuUJUK-gms,1,11,train
doing laundry,sOasrb0nir4,13,23,train
sweeping floor,sOh9wW8z0Cg,13,23,train
sweeping floor,sPf4ZH474AM,26,36,train
cooking chicken,sPtOZkXV24w,85,95,train
cleaning toilet,sPuWE2Ia1_w,8,18,train
cooking chicken,sQTUQhODxWc,307,317,train
sweeping floor,sRSrOp45O7g,0,10,train
sweeping floor,sSWkMBTGm24,106,116,train
washing hands,sT9dliuxOJE,51,61,train
making bed,sTlBPOkR0CY,27,37,train
washing hands,sWvpUAnKhQI,56,66,train
washing dishes,sX5b-gs4shQ,47,57,train
cooking chicken,sX_B7NPyDFo,108,118,train
baking cookies,sZaQlVO9TD0,25,35,train
baking cookies,s_HrQjyKQOk,1,11,train
folding clothes,s_MxJoZm8Qc,444,454,train
folding clothes,saeVX-SYvRg,3,13,train
mopping floor,sbbHMPxNezw,9,19,train
making bed,sds5OGzQ0LQ,138,148,train
doing laundry,seq2pfFC2nA,265,275,train
sweeping floor,sevt4jy5rvA,9,19,train
washing dishes,sfE-PYgYfqQ,20,30,train
washing hands,sh2j4vA1cHQ,18,28,train
baking cookies,shuR2FB5AJU,13,23,train
doing laundry,siJ3bEGPLNs,0,10,train
washing dishes,siWb8tujKB0,21,31,train
cooking chicken,siYbsVdKOo8,121,131,train
baking cookies,sk1JByNWBsY,2,12,train
sweeping floor,sk_1UWe_Lg0,9,19,train
sweeping floor,sm6GRrVu-0Q,5,15,train
cooking chicken,smSf6bWwlmc,782,792,train
cleaning toilet,smTnBs_Z_go,3,13,train
folding clothes,smW6q26brtM,497,507,train
washing dishes,snNoRqqYj1o,62,72,train
folding clothes,so93nqxZLjM,10,20,train
washing dishes,soHp3x8urb0,0,10,train
washing dishes,soK83cNKMTQ,71,81,train
washing dishes,sobsQUAYICI,49,59,train
cooking chicken,spaqb6PAnrM,3,13,train
washing dishes,sriYW1Q-k6U,93,103,train
washing hands,ssEyI5Fx2k4,4,14,train
folding clothes,ss_XRZDkzAU,307,317,train
cooking chicken,ssae_diDBJc,115,125,train
doing laundry,st4dTB7VRkA,17,27,train
washing dishes,suKUFK4JSp4,2,12,train
mopping floor,suYhMcliVu4,23,33,train
cooking chicken,t-uyM6R5rFI,44,54,train
cooking chicken,t-xEQsdLDrw,615,625,train
washing dishes,t07WzVz5P2o,9,19,train
cooking chicken,t09p_i3WCag,260,270,train
washing dishes,t0HzD_HD2lE,5,15,train
cleaning toilet,t5npPd38irk,36,46,train
folding clothes,t6rhfFJZVhY,289,299,train
washing dishes,t7MQucqX3II,74,84,train
cooking chicken,t7QH74pCZSs,144,154,train
washing dishes,tAFO9Y-BjpY,19,29,train
cleaning toilet,tAmkLRLpXMA,19,29,train
doing laundry,tCAhP0YI5ZA,53,63,train
sweeping floor,tCzywOy3DLc,31,41,train
sweeping floor,tD5NfQKcRXY,35,45,train
making bed,tE7qG-22Me4,64,74,train
washing dishes,tEo-7BlyuJg,13,23,train
baking cookies,tG6FOLKEdyg,112,122,train
making bed,tGNLKpZTnok,51,61,train
mopping floor,tGtMkhA6QcY,25,35,train
washing dishes,tHP7zBa1ul0,133,143,train
mopping floor,tLUq1YDP8cQ,1,11,train
folding clothes,tNBFQKAmh70,33,43,train
washing hands,tNkLguibYOk,110,120,train
cooking chicken,tNsYfPQBJDU,145,155,train
sweeping floor,tOHuFrx_iSQ,160,170,train
making bed,tOnso5qI_E4,259,269,train
sweeping floor,tOwFHf_mHm8,38,48,train
cleaning toilet,tP7MUvW5agk,88,98,train
folding clothes,tPgeclF_2Qs,157,167,train
cooking chicken,tPwsA2Sb6Ec,240,250,train
making bed,tRByQfYkV1A,98,108,train
sweeping floor,tScMyddceHI,4,14,train
cooking chicken,tSdM-MlogpQ,33,43,train
washing dishes,tT2UL6gXse4,6,16,train
sweeping floor,tTjsR7KLnIE,186,196,train
washing hands,tTkO2ThyObI,56,66,train
baking cookies,tWx6WdoNI6g,321,331,train
mopping floor,tY1uXVEy9EA,179,189,train
folding clothes,tZwrSbw9eH0,114,124,train
making bed,t__1BeJSKyA,62,72,train
washing dishes,td0CZyHQETM,67,77,train
doing laundry,tdP0p-ThnLk,38,48,train
washing hands,tdVtZrJz0v4,84,94,train
doing laundry,tfh1qm_VT8w,2,12,train
mopping floor,tg0ZyE2rrBk,143,153,train
washing dishes,tgQ4rsUlvxU,4,14,train
sweeping floor,tgWJZ6WJHvM,4,14,train
folding clothes,tglp9eWQEhY,66,76,train
making bed,thzwfRWiOek,2,12,train
cleaning toilet,tiUHQSkZHnI,27,37,train
cleaning toilet,tlZPg7q9CUU,0,10,train
baking cookies,tmWc2YI0P7o,157,167,train
mopping floor,to2djuI7WqE,1,11,train
folding clothes,togFx19LE1U,106,116,train
making bed,tpp6zr8SVfQ,4,14,train
cleaning toilet,tpzW9QjdtGs,272,282,train
making bed,tqykbY0AV_Y,32,42,train
doing laundry,trKIgVkj4Hw,0,10,train
making bed,ts8xpz5Gfnc,171,181,train
folding clothes,ttVd7s_oUcQ,25,35,train
making bed,tusV_LD-Y0c,58,68,train
sweeping floor,txNdnPCBep0,29,39,train
washing dishes,txdKAqiGObg,38,48,train
doing laundry,tymB0p5GAbE,69,79,train
washing dishes,tyxBkl26WEc,7,17,train
sweeping floor,tzEeBnAq5CI,6,16,train
cleaning toilet,tzyUqPiQt8A,50,60,train
folding clothes,u1xNy9Rbeps,15,25,train
washing hands,u2xkdM0OmMw,32,42,train
washing hands,u33SHy4cjH8,23,33,train
baking cookies,u3Oc9rcwtac,12,22,train
sweeping floor,u47mttIYMxs,2,12,train
folding clothes,u4JRK39BieA,51,61,train
washing hands,u4W6_1JGPb8,50,60,train
mopping floor,u5ZK-3Wql3Y,72,82,train
washing dishes,u6Y2VIKdNDM,102,112,train
folding clothes,u6n3lq3PhAU,87,97,train
folding clothes,u7_op3WzuvU,18,28,train
washing dishes,u8Ic7itJtWI,3,13,train
washing hands,u8dNILJh4gA,34,44,train
cooking chicken,u9GT9rhxn8Y,131,141,train
washing hands,u9x8LqdI83U,5,15,train
cooking chicken,uCWrWxwM4tw,377,387,train
baking cookies,uDlyfvy0NOs,27,37,train
washing hands,uEJJOsaaMt8,108,118,train
cleaning toilet,uEx9-fjtGkE,394,404,train
washing dishes,uFWIq9r6iBU,36,46,train
cooking chicken,uFrbuzqn0RI,75,85,train
washing dishes,uHGL4gFYmRU,37,47,train
making bed,uHdDMhVxYQ8,58,68,train
cooking chicken,uI2ANreTjsY,245,255,train
mopping floor,uIiBoRp87uA,120,130,train
cleaning toilet,uJ6Z42uaed0,20,30,train
washing hands,uJ8N3TT5i3Y,81,91,train
washing dishes,uJHVhhJ-9IQ,21,31,train
cooking chicken,uJIA-FeEOzM,52,62,train
making bed,uK3EbvpiwMw,378,388,train
baking cookies,uKVHPSvjTKQ,321,331,train
baking cookies,uK_u2iGtZbM,98,108,train
washing dishes,uM5TUPAqzp4,371,381,train
baking cookies,uNclRxGTZpQ,0,10,train
baking cookies,uOCwyhl4chg,689,699,train
washing hands,uPlTtYxskyg,266,276,train
baking cookies,uQLtdaejrq0,52,62,train
sweeping floor,uQQ6Lz6-r7o,153,163,train
washing hands,uRhvuuwqji4,60,70,train
cleaning toilet,uSRkYARuLA8,369,379,train
washing dishes,uSyghtb7d8E,3,13,train
cleaning toilet,uV643pUPoAs,1,11,train
washing dishes,uVuDEd-lBLk,52,62,train
baking cookies,uVuuy7HtxqQ,7,17,train
cleaning toilet,uXvJ22oKrdk,23,33,train
folding clothes,uYNYlJmvklY,9,19,train
cooking chicken,uZDXFZ6L3fM,11,21,train
washing hands,u_rZQ8m35Ic,113,123,train
sweeping floor,ubKt7l1Jf6I,18,28,train
sweeping floor,uba2ApGWvec,3,13,train
washing hands,ucFsrMutVN8,60,70,train
mopping floor,ueUZC4NYzUU,13,23,train
cooking chicken,ufkC2s_5mO8,62,72,train
cooking chicken,ugzPd34tDqU,11,21,train
washing dishes,uh18TsXxZck,7,17,train
washing hands,uh62nWPXHcU,12,22,train
making bed,ujle6wHCtjQ,287,297,train
cooking chicken,ukEpzOiS2ic,16,26,train
making bed,ulgI0VQc108,27,37,train
making bed,um9VcHg0VHY,140,150,train
cooking chicken,un3Xk6gxXto,272,282,train
washing dishes,uoOTgnGgvQM,64,74,train
washing dishes,upUXktWyfnI,133,143,train
mopping floor,uq-Gn0Gh_CU,4,14,train
mopping floor,uqPU5hSX9a8,12,22,train
washing dishes,ur5aqt49rPQ,65,75,train
cleaning toilet,urCA_IVyOzI,26,36,train
washing hands,urkUcc9PAJI,1,11,train
cooking chicken,us29WuRjlgA,11,21,train
cleaning toilet,usTkqIwvcww,15,25,train
cooking chicken,utDw4sn8ETQ,213,223,train
folding clothes,uujeGzvb-6g,27,37,train
sweeping floor,uvB53Lh7wMg,36,46,train
folding clothes,uvHfOHRVqIY,18,28,train
mopping floor,uys6G3PRi54,27,37,train
folding clothes,uz6rjbw0ZA0,46,56,train
mopping floor,v1Iv-ySc2LM,6,16,train
washing hands,v28eA50ewcg,1,11,train
washing dishes,v2eqIlJaHeA,36,46,train
folding clothes,v2gSq3TVLig,40,50,train
mopping floor,v3whX6ZFjOE,37,47,train
cooking chicken,v5G2CAUXzA8,152,162,train
doing laundry,v5SS5uAhocI,18,28,train
washing dishes,v5tyGvswySI,160,170,train
making bed,v6vCXyrhdb4,51,61,train
washing hands,v7iuiiWljgo,64,74,train
mopping floor,vApO5uKAiqk,1,11,train
baking cookies,vBAxwHHaUtc,33,43,train
doing laundry,vCWAWrcuNs4,52,62,train
folding clothes,vCqiYkzyOt8,9,19,train
washing dishes,vCxeTMFBi7o,71,81,train
cooking chicken,vDreJx6mGOg,92,102,train
cooking chicken,vELljGFwbBI,550,560,train
cleaning toilet,vElb0dTOmbY,1,11,train
washing hands,vFSuGC-luQQ,445,455,train
making bed,vFix3L9ZiWQ,39,49,train
cooking chicken,vH-Lva-DW90,68,78,train
mopping floor,vH1vc5O1JMY,10,20,train
cleaning toilet,vH4yFoe6uw0,0,10,train
washing dishes,vHXtOb_J9KM,6,16,train
washing dishes,vIOuBwMaYgE,3,13,train
doing laundry,vJkO-pQ3njo,27,37,train
baking cookies,vKclOIReV5w,947,957,train
cooking chicken,vKehV3Pv1Es,83,93,train
cooking chicken,vKtBGgDdUMo,159,169,train
baking cookies,vLutA4k0Oew,400,410,train
sweeping floor,vMH4elJy2LA,41,51,train
washing dishes,vMz1HQ470E8,24,34,train
mopping floor,vPYaU-67XIE,26,36,train
mopping floor,vQOPHrfIhHM,36,46,train
washing dishes,vRC2D4ttYOw,50,60,train
washing dishes,vRSLQKCT2Y4,36,46,train
folding clothes,vRtwq_XZEZM,94,104,train
folding clothes,vSQlFzgWzZY,26,36,train
cleaning toilet,vTunB29vSVg,64,74,train
cooking chicken,vUTZ_uB_aWo,32,42,train
sweeping floor,vWDsZmIALNc,7,17,train
washing dishes,vYIOQYC0vZY,110,120,train
washing hands,vYK4k_0PZMo,103,113,train
doing laundry,vYftqktRlTw,1,11,train
cooking chicken,v_SlRQjhQdE,431,441,train
sweeping floor,v_wnjEAghnk,20,30,train
washing hands,va-6ioOQry0,4,14,train
mopping floor,va0k9XDlKR0,56,66,train
cooking chicken,vcIJuRyFvos,146,156,train
cleaning toilet,vcbtoMkBtR4,0,10,train
washing hands,vcuAHayyrUA,131,141,train
mopping floor,vd3VB-QXvoQ,25,35,train
mopping floor,vdaHn8cM_wI,62,72,train
washing dishes,vekz5vn9Gig,0,10,train
washing dishes,vfK7kJ-12DY,164,174,train
cleaning toilet,vg6uzESivGE,37,47,train
baking cookies,vgAxe-LrD-c,72,82,train
sweeping floor,vhZSoy_Ds18,54,64,train
cooking chicken,vjhVk7ichDc,114,124,train
washing dishes,vk04E7sbX50,8,18,train
washing hands,vk6pSOPd2fY,1,11,train
doing laundry,vllJmytTUFE,111,121,train
washing dishes,vonK9j0NSzA,3,13,train
cooking chicken,vp6qMsjB0RA,45,55,train
cooking chicken,vqtkPaWK-3o,4,14,train
baking cookies,vr8PCnlQ5SE,241,251,train
washing dishes,vrjO1aa8qf4,12,22,train
baking cookies,vsGvvo_1zIg,336,346,train
washing dishes,vsOuGg6hnRs,23,33,train
cooking chicken,vswonsuMfiw,1,11,train
baking cookies,vumxYd9-jgU,57,67,train
sweeping floor,vvEBEL247YU,6,16,train
folding clothes,vwNodbaACC8,117,127,train
washing hands,vxFU6HnhU1U,66,76,train
sweeping floor,vxzAL2Jkp2k,2,12,train
baking cookies,vys9S32Q1gw,14,24,train
folding clothes,vzQuto8z3HU,1,11,train
making bed,vzWelboK0QI,104,114,train
washing dishes,w3gCBUjzyTU,2,12,train
sweeping floor,w4LwfQz7REk,0,10,train
doing laundry,w53BeHr4I_A,37,47,train
washing dishes,w664T41_JKs,119,129,train
washing hands,w79ULv63qzA,23,33,train
washing dishes,w7CHjYKPt0I,131,141,train
washing dishes,w818UZpUZY4,52,62,train
making bed,wAiD9ahC12Q,37,47,train
folding clothes,wCORsPMAung,79,89,train
sweeping floor,wDl-m0A6Pu8,5,15,train
washing hands,wE9qrhx2gvs,21,31,train
mopping floor,wF7GF4xZmtk,4,14,train
cleaning toilet,wF9OdIjFhO4,27,37,train
baking cookies,wFX--ACWSvM,214,224,train
washing dishes,wG1cGREDz1M,76,86,train
mopping floor,wHtUdtstPto,21,31,train
making bed,wIMUkIhZ7cQ,109,119,train
baking cookies,wI_pu5_yLU4,115,125,train
making bed,wJyIWgieoZE,482,492,train
mopping floor,wKCQXk2K6gQ,0,10,train
baking cookies,wKcf_5m2ty0,147,157,train
washing dishes,wLSYWASyR8g,173,183,train
washing hands,wLiicjZm41E,220,230,train
baking cookies,wM0H4KIz7sk,688,698,train
doing laundry,wNpceck-yU8,1,11,train
cooking chicken,wOOOfNscx9w,264,274,train
cooking chicken,wOxt6xI-uEM,536,546,train
sweeping floor,wPg4aQi-RpE,9,19,train
cooking chicken,wPvoOwdLRmU,139,149,train
washing hands,wQVdnTbnUeA,99,109,train
doing laundry,wQxWftaqAzU,7,17,train
mopping floor,wRvXGahbfzs,10,20,train
washing hands,wS7R091_CBk,19,29,train
folding clothes,wSWYews4MZw,18,28,train
baking cookies,wTF44SZFCTw,57,67,train
mopping floor,wTqcWrUVMtA,2,12,train
mopping floor,wTwzUwdwAVM,2,12,train
sweeping floor,wTxJB-H2vRo,77,87,train
doing laundry,wTxl9_he1BA,18,28,train
folding clothes,wU9GD8EL4IA,7,17,train
washing dishes,wWqAXqF2hAY,139,149,train
cleaning toilet,wWvdo_3yc2k,4,14,train
cleaning toilet,wXzbY_C-OyQ,35,45,train
washing hands,w_G8WOnbh1Y,46,56,train
cleaning toilet,w_KyptaDLdw,0,10,train
washing hands,w_RwRoiwe6Q,0,10,train
washing dishes,w_shQY7jmzE,4,14,train
washing hands,wbAN3zHMb6M,61,71,train
washing hands,wcIHvkBhJos,6,16,train
washing dishes,wdI9wzKIV8s,38,48,train
washing hands,wdkFZ-alikg,84,94,train
washing hands,wds7-akoGmo,39,49,train
sweeping floor,weUIlCy99kM,4,14,train
washing hands,wfR3hqeHWhw,5,15,train
baking cookies,wfR5XlIlWas,568,578,train
washing hands,wf_s7b2dzOI,64,74,train
doing laundry,wfbfWB1ltJg,62,72,train
mopping floor,wgS2uVY3DRo,14,24,train
washing hands,wgvzSqK0JUI,3,13,train
washing dishes,whohIuRMtoU,14,24,train
baking cookies,wi-Uy97rG0I,137,147,train
baking cookies,wiASG109_uA,1,11,train
washing dishes,wiHvzq9A4rA,102,112,train
sweeping floor,wiMKzFt3two,2,12,train
mopping floor,wj0upQ_D2bo,86,96,train
washing hands,wjYUTn2RvNk,5,15,train
sweeping floor,wk3v7SSdFXs,154,164,train
washing dishes,wmNTHYKen_U,51,61,train
baking cookies,wmQiRptG3-0,119,129,train
cleaning toilet,wmRp4SFl6AE,24,34,train
cleaning toilet,wmmCBrqTzRo,174,184,train
washing hands,wnWTnKUMrHY,24,34,train
washing dishes,woIxvYOk8Qs,4,14,train
washing dishes,woT1zf2Fke0,13,23,train
mopping floor,wrTOj4aSwro,16,26,train
washing dishes,wsTIdN20tbs,37,47,train
cleaning toilet,wtK8cE9F0mY,47,57,train
folding clothes,wuSB2W6es1Q,76,86,train
mopping floor,wuxQSGY6My4,284,294,train
washing dishes,wy_baVEPi2I,50,60,train
making bed,x2bW4XnycoM,40,50,train
baking cookies,x2tg2mKcnGg,103,113,train
washing dishes,x2ydHatYxE4,21,31,train
washing hands,x35RMbV-GnI,8,18,train
making bed,x3frjlmgd6c,221,231,train
washing hands,x3oXqUa0HEI,40,50,train
doing laundry,x3pyYNrViag,0,10,train
washing hands,x42EQC8Zljc,0,10,train
washing hands,x44fn0snUvw,14,24,train
washing hands,x4JujoL4dB8,46,56,train
folding clothes,x4eKWr_dGEU,1404,1414,train
washing dishes,x6qN8tiPSNM,94,104,train
sweeping floor,x6ur_uuP1EQ,1,11,train
baking cookies,x8SyOOIPffg,147,157,train
washing hands,x8cT50_xUwQ,134,144,train
washing dishes,x8xMMyY5alU,8,18,train
washing dishes,xB9l3xRdgEc,4,14,train
baking cookies,xBLKrqdWRlk,131,141,train
cooking chicken,xDyKBjTcYMk,119,129,train
washing hands,xEFSE55puGI,13,23,train
washing dishes,xF9J4KEFQsg,46,56,train
making bed,xFZ_BfDYyOk,77,87,train
mopping floor,xFcuAtvvfMk,1,11,train
folding clothes,xFzMcgd7qzU,37,47,train
sweeping floor,xG6QYtGIfn4,1,11,train
doing laundry,xG8xMMjW8TY,11,21,train
cleaning toilet,xH8IeNvlOOQ,1,11,train
cooking chicken,xIVF4YRT1Qw,128,138,train
sweeping floor,xKJ1dFBR2is,7,17,train
cooking chicken,xKP1ewy9RGs,345,355,train
washing hands,xKg7xwASzcE,63,73,train
mopping floor,xL_d2K6ODr4,40,50,train
making bed,xLrMyjdFl10,171,181,train
washing hands,xMwmdLEGaG8,71,81,train
washing hands,xN8vxr8o4Kw,3,13,train
cooking chicken,xOC_vkk8d4E,73,83,train
making bed,xRBgLHf0P3s,23,33,train
washing hands,xRoLUvJYHR4,206,216,train
sweeping floor,xS_DyjY2cUw,8,18,train
baking cookies,xSdRmaEh55g,172,182,train
baking cookies,xSmkK3MD4p0,109,119,train
sweeping floor,xSrDkDOOQuY,187,197,train
cooking chicken,xThjR_s47Wo,72,82,train
folding clothes,xUEmVMzHRzQ,1,11,train
cooking chicken,xUtXvTZkY0A,91,101,train
folding clothes,xXTt0-83SGU,2,12,train
making bed,xXlbePQg3-E,47,57,train
mopping floor,xYmx8x9w2B0,32,42,train
baking cookies,xZxvc2oAo_E,811,821,train
doing laundry,x_Cd5egEspk,9,19,train
baking cookies,x_sORb_KpJM,181,191,train
washing dishes,xaicDAewb6o,9,19,train
cooking chicken,xajfJ93QoGc,139,149,train
baking cookies,xc9kQjiWrTU,86,96,train
sweeping floor,xcBI6Kwh91w,61,71,train
making bed,xf8LwjGElEQ,612,622,train
mopping floor,xfeAYadvwSw,51,61,train
cooking chicken,xfhr9Lf4jRM,9,19,train
washing dishes,xg02LYDd_mw,9,19,train
washing hands,xg93FmCDeZk,92,102,train
washing dishes,xgDR1gAo4uA,14,24,train
sweeping floor,xhO8kyXxYRo,41,51,train
cooking chicken,xi6gb2eEg44,191,201,train
doing laundry,xjB0ppLVFIU,1,11,train
baking cookies,xjL34-pxj0A,73,83,train
cooking chicken,xkHHcEeZmUU,1226,1236,train
folding clothes,xkPCekTV6Ss,10,20,train
washing dishes,xks8SjXSW-M,65,75,train
folding clothes,xl0WhBdMN8k,19,29,train
cooking chicken,xn79mRcmtxI,154,164,train
baking cookies,xnKzBO1yr_g,190,200,train
folding clothes,xnl4SM02z_s,84,94,train
washing dishes,xoNa4neD7Z4,116,126,train
washing dishes,xpHdQEF1tqk,2,12,train
baking cookies,xpx6ccaYIE4,431,441,train
doing laundry,xq1OK7G_XR0,34,44,train
cooking chicken,xs1LNg4QTZ4,201,211,train
doing laundry,xs7AJA64JB8,3,13,train
washing hands,xtQhksF6GOU,190,200,train
washing hands,xxa2rN_uGco,0,10,train
cooking chicken,xy4G708xMdQ,11,21,train
baking cookies,xzHDkzByrKQ,304,314,train
cooking chicken,y01KSlAOhrM,18,28,train
cooking chicken,y2oec0BOWEo,5,15,train
baking cookies,y4oK8G35w3k,140,150,train
washing hands,y4ww2el2G_c,20,30,train
mopping floor,y4xa7liQ5IM,48,58,train
sweeping floor,y5GU6LXbbFA,193,203,train
cooking chicken,y5xxt66WLDo,444,454,train
cooking chicken,y7--GOOBiCY,61,71,train
washing hands,y7Ksha62KRo,1,11,train
making bed,y81N_5AErSY,64,74,train
baking cookies,y9OUh1qY0XY,13,23,train
folding clothes,y9RQMeI_OiE,23,33,train
cooking chicken,yA01nfaWERs,184,194,train
washing hands,yCtNjyMiTkY,15,25,train
washing dishes,yDWFPG6q4T4,160,170,train
cooking chicken,yFA-I4LqybM,149,159,train
folding clothes,yGdeirqtkzI,15,25,train
baking cookies,yGvPEfrPYDw,401,411,train
making bed,yGyVXVs71t0,28,38,train
folding clothes,yHUBdk9a69M,23,33,train
sweeping floor,yIQnbAg9tlc,15,25,train
making bed,yIsW2Xo584w,1,11,train
baking cookies,yJht746fpDg,135,145,train
mopping floor,yJn5MqaLViw,38,48,train
washing dishes,yJwHkVGkfEs,2,12,train
making bed,yLnw9hQsNS4,74,84,train
washing hands,yMR6CIuKKIk,28,38,train
